Object ID,X,Y,Distance (cm),Yaw (degrees),Predicted X,Predicted Y,Predicted Distance (cm),Predicted Yaw (degrees)
3,497.3810729980469,244.54443359375,15.554398542944941,15.5413315318307,497.2649057067576,244.02383423665262,15.565288246064735,15.532146925993981
3,497.30230712890625,245.3201904296875,15.667898595273138,15.535107210053498,497.27595611127725,244.07335620987544,15.564252363905162,15.533020610907547
3,497.6393737792969,243.75576782226562,15.58567375045746,15.561740616397502,497.2784627497731,244.19196121774772,15.574111703576785,15.533219098488495
3,497.69677734375,245.32089233398438,15.653717791199451,15.566275686778619,497.31279438329557,244.15046835503756,15.575211542384151,15.535932205654126
3,497.82305908203125,244.84466552734375,15.438742925075701,15.57625165547754,497.34932073244755,244.26180484470962,15.58267944317706,15.538818626928467
3,496.7967529296875,244.14144897460938,15.624381651041213,15.495147813135265,497.3943850559871,244.31724942166602,15.568987493123675,15.542379440848393
3,496.83526611328125,244.2428741455078,15.550092688242714,15.498192469432217,497.33753534660457,244.30052641785701,15.574256858073314,15.537886535947548
3,496.70440673828125,243.78045654296875,15.304501829594589,15.48784702778716,497.2897570249755,244.29504224994827,15.571958243303648,15.534110640967505
3,496.72235107421875,243.48123168945312,15.663675510644325,15.48926572703738,497.2340756246271,244.24609232472366,15.546516472818528,15.529709818373558
3,497.30718994140625,245.9239044189453,15.628184340387154,15.535493075880474,497.1853978666981,244.17333501647371,15.55766121715008,15.525862577340956
3,497.37420654296875,244.16128540039062,15.51488704498966,15.540788938345845,497.1969833283016,244.33985779429128,15.564369723745264,15.526778677763083
3,497.0861511230469,243.49493408203125,15.327270161461534,15.51802396494946,497.2138416727685,244.32287110925503,15.559662687789647,15.528111402707832
3,497.54571533203125,244.69485473632812,15.445901997558142,15.55434086182722,497.20169511918965,244.24411366414222,15.537556366855693,15.527151835978165
3,496.78668212890625,243.34307861328125,15.506249932640534,15.494351652080207,497.2344200150932,244.2869903734637,15.528837752127824,15.529738189940565
3,497.43341064453125,244.257080078125,15.625613807370181,15.545467206029588,497.1918289836055,244.19720084092742,15.526689087561566,15.52637204828772
3,497.6177978515625,244.9480438232422,15.613696865802599,15.560035995447135,497.214809420251,244.20289684869363,15.536099293814512,15.528188473677968
3,497.4193115234375,244.02294921875,15.558023367261592,15.544353122383331,497.2531436633353,244.2737788965056,15.543480756795136,15.531217966701277
3,496.69488525390625,244.03497314453125,15.345092400991593,15.487094240687442,497.2689503680619,244.24991874298073,15.544864121481034,15.532467447360629
3,498.0020446777344,244.00634765625,15.434923757300044,15.590389449557831,497.2143424688707,244.22947205969987,15.525860852157162,15.5281513246162
3,497.6502685546875,244.57705688476562,15.774237980794325,15.562601354857946,497.2892725800264,244.20824736823155,15.517210468104473,15.534071721394987
