Object ID,Raw X,Raw Y,Raw Distance,Raw Yaw (degrees),Filtered X,Filtered Y,Filtered Distance,Filtered Yaw (degrees)
3,491.18829345703125,263.7059020996094,16.258076791279194,15.050820660334047,489.8076009808069,262.95809505961034,16.524740735328695,14.95240901841971
3,489.97802734375,261.60125732421875,16.51710772717534,14.954692433664887,489.8252620033782,262.8174880463729,16.52394973840219,14.95264564523899
3,490.7791748046875,262.39208984375,16.4980460880197,15.018335125672307,489.9225939697278,262.7740827754865,16.52130667372804,14.9593482351301
3,490.42376708984375,263.38214111328125,16.403074196605402,14.990106413080422,489.9730857994308,262.83534300036507,16.509395073004406,14.962447037960313
3,490.3420104980469,262.9378662109375,16.473413434128666,14.983611736757366,490.00986951101214,262.84556509778014,16.505807516433666,14.964557268528168
3,490.34796142578125,263.2900390625,16.491484998409558,14.984084486856252,490.04329320022566,262.8895056920722,16.504391595584096,14.966487724857028
3,489.70001220703125,262.44085693359375,16.573269887753415,14.932598233742366,490.0095923741767,262.8454606267575,16.511153564318064,14.963160701609063
3,490.76611328125,262.3920593261719,16.459441282597588,15.017297829447896,490.0834390925221,262.80120250007684,16.506105743078088,14.96844522077326
3,489.4146728515625,262.70318603515625,16.45576943573913,14.909917242881033,490.01846306290923,262.7916794106367,16.501215165181144,14.962758756068867
3,490.53271484375,262.3130798339844,16.764542991713157,14.998760520200612,490.0682357417308,262.7453573872615,16.526701768870346,14.966243244231862
3,490.34503173828125,262.3887939453125,16.500804054084078,14.983851748606973,490.09494197589163,262.710954914348,16.52420306786335,14.967942173576667
3,491.5509033203125,261.33880615234375,16.525121655602103,15.079604947662386,490.235057758009,262.57890491335974,16.524291469001163,14.978688143573995
3,490.0308837890625,264.20135498046875,16.809058932518052,14.958892484799728,490.21545017758683,262.73471478636174,16.551638740405778,14.97678709334007
3,489.3629150390625,262.6891174316406,16.719732567586526,14.905802616888641,490.13371898769344,262.7303434403738,16.567753628682407,14.969981924306946
3,490.82073974609375,263.0562438964844,16.537140812410843,15.021635987254363,490.1994897393539,262.7615429604797,16.564822963324765,14.974926937255722
3,491.4033203125,261.7247314453125,16.53065156004109,15.06789061920599,490.3146033558097,262.66240016932926,16.561555399018708,14.983816382221699
3,490.2367858886719,261.92138671875,16.5160132508052,14.975252200441982,490.3071692681632,262.5916093926375,16.55720464932351,14.982998225574958
3,489.77960205078125,262.74444580078125,16.601523322993145,14.938923799680031,490.256808533486,262.6061989151589,16.56143524002814,14.97879095037776
3,489.7365417480469,261.90899658203125,16.539694822200822,14.93550154013296,490.2071761695173,262.5396872697376,16.55936124960508,14.97466123111566
3,489.94573974609375,262.7420959472656,16.69899520814636,14.952126732588656,490.18224862770154,262.55898661107227,16.57267512261046,14.972512602982771
3,490.1890563964844,262.04254150390625,16.73549610719953,14.971460130660816,490.1828974615728,262.50976533331254,16.58819324214798,14.972412294098488
